PDR,1.607920776616E12,1,11.447390756279491,0.65,1.2554370823492893,0,0,1,0.16498009511259126,0.011496690567704158,1025.115478515625,-68,1024.0,-70,1025.0,-100,-1000
PDR,1.607920777145E12,2,12.990657090034336,0.6983735367854785,2.9827922175909656,0,0,1,0.35273516925905346,0.04338263520868889,1025.152587890625,-66,1024.0,-75,1025.0,-100,-1000
PDR,1.607920777653E12,3,13.03941473647962,0.7433734649906166,3.9420860380916274,0,0,1,0.3650940546097677,0.018305361976010282,1025.194091796875,-66,1024.0,-69,1025.0,-100,-1000
PDR,1.60792077819E12,4,12.665001073717507,0.7042421339554135,1.0154898025652108,0,0,1,0.4329145301543941,0.025048947963699986,1025.1220703125,-68,1024.0,-70,1025.0,-100,-1000
PDR,1.607920778719E12,5,14.40579878292831,0.7374422226453238,0.27152647906148075,1,2,1,0.399303054706744,0.012474974365407664,1025.218994140625,-67,1024.0,-72,1025.0,-100,-1000
PDR,1.607920779228E12,6,13.58924977144014,0.7549032104793362,-0.2799775095013459,1,2,1,0.39869900414911413,-4.987555118545772E-4,1025.1689453125,-66,1024.0,-75,1025.0,-100,-1000
PDR,1.607920779717E12,7,13.545680995535532,0.7876595232655355,2.449274794479117,1,2,1,0.4117570288253649,5.56672654446512E-4,1025.218994140625,-65,1024.0,-75,1025.0,-100,-1000
PDR,1.607920780245E12,8,13.910837989647451,0.7298878140443068,1.255659571632083,1,2,1,0.4191919491092594,-0.004860104437714495,1025.1953125,-64,1024.0,-72,1025.0,-100,-1000
PDR,1.607920780732E12,9,13.887273085806502,0.65,4.3636799162215585,1,2,1,0.42453264586352224,0.003212994204041089,1025.21923828125,-67,1024.0,-76,1025.0,-100,-1000
PDR,1.60792078126E12,10,13.055172557939558,0.7152130221950819,2.049502484635017,1,2,1,0.4234762032995206,0.018962006020167996,1025.148681640625,-63,1024.0,-73,1025.0,-100,-1000
PDR,1.607920781689E12,11,14.206907735921712,0.65,6.456279609545712,1,2,1,0.43524352214998574,0.010455412099701454,1025.1630859375,-67,1024.0,-74,1025.0,-100,-1000
PDR,1.607920782283E12,12,14.089542141386506,0.6545526229818556,2.5084415821187465,1,2,1,0.44915305196361666,0.053411214225751714,1025.209716796875,-66,1024.0,-73,1025.0,-100,-1000
PDR,1.607920782773E12,13,13.078834359495689,0.7822622631776064,3.7100184246352583,1,2,1,0.44833602719255705,0.034730457101910306,1025.192138671875,-62,1024.0,-74,1025.0,-100,-1000
PDR,1.607920783301E12,14,13.851476024652515,0.7208800435192121,1.1278943887453368,1,2,1,0.4497126638172514,0.03860707935628031,1025.19580078125,-63,1024.0,-74,1025.0,-100,-1000
PDR,1.607920783831E12,15,15.39291454654721,0.7511584491278219,2.2442848619441733,1,2,1,0.44641926643301183,0.029774996801470853,1025.23779296875,-63,1024.0,-75,1025.0,-100,-1000
PDR,1.60792078438E12,16,14.824216691370081,0.72022535473457,1.1278917296230548,1,2,1,0.4717271708641145,0.04622406477904287,1025.2109375,-64,1024.0,-73,1025.0,-100,-1000
PDR,1.607920784891E12,17,14.282832285499369,0.763214596182368,2.674546013008256,1,2,1,0.4619423418568045,0.061166246497733376,1025.207763671875,-59,1024.0,-74,1025.0,-100,-1000
PDR,1.607920785421E12,18,14.23334212172607,0.7384774480091805,-0.16594824487017615,1,2,1,0.47151873579993286,0.08867211770290324,1025.177978515625,-60,1024.0,-77,1025.0,-100,-1000
PDR,1.607920785953E12,19,15.599274721158412,0.7544947420498678,2.246283144709946,1,2,1,0.4514939485212489,0.06530950575336686,1025.156005859375,-60,1024.0,-73,1025.0,-100,-1000
PDR,1.607920786403E12,20,15.132802416749351,0.65,0.9310443122814982,1,2,1,0.4599165229351868,0.04252145092963845,1025.173583984375,-62,1024.0,-74,1025.0,-100,-1000
PDR,1.60792078698E12,21,15.265904872050658,0.6970263737104313,4.557382933078258,1,2,1,0.41256003166398264,0.05452588350517833,1025.234130859375,-67,1024.0,-78,1025.0,-100,-1000
PDR,1.60792078749E12,22,13.828216586914213,0.7726998591221017,3.74465097736317,1,2,1,0.42323314635354936,0.06756283354584941,1025.182861328125,-100,-1000,-100,-1000,-100,-1000
PDR,1.60792078798E12,23,14.134908525989333,0.7981009454241303,6.9422250507872265,1,2,1,0.4395417605670756,0.03495557331615313,1025.20361328125,-65,1024.0,-73,1025.0,-100,-1000
PDR,1.607920788511E12,24,13.845237910305794,0.7259188880414381,3.123499525536783,1,2,1,0.433782396727024,0.07256525593603202,1025.142822265625,-66,1024.0,-73,1025.0,-100,-1000
PDR,1.607920789019E12,25,14.264533411652428,0.780461160342772,3.876710013875308,1,2,1,0.4240228906792439,0.052710647108544034,1025.17333984375,-64,1024.0,-71,1025.0,-100,-1000
PDR,1.607920789526E12,26,15.416500496183566,0.7869721165692762,2.6435862086146176,1,2,1,0.36391093611220793,0.035959226709551345,1025.203125,-62,1024.0,-71,1025.0,-100,-1000
PDR,1.607920790034E12,27,15.821488671556153,0.7983564481970974,2.8254624136378403,1,2,1,0.3520587713386542,0.02461506424949498,1025.228515625,-66,1024.0,-73,1025.0,-100,-1000
PDR,1.607920790543E12,28,14.884467181637708,0.7793036129457858,-0.20260879224365497,1,2,1,0.39562315648533863,0.04226332078566767,1025.214111328125,-67,1024.0,-72,1025.0,-100,-1000
PDR,1.607920791035E12,29,14.454578157522068,0.7909558985717364,1.5058923233032437,1,2,1,0.3973527693463085,0.010343607755096441,1025.227294921875,-67,1024.0,-73,1025.0,-100,-1000
PDR,1.607920791482E12,30,13.084463536391404,0.65,3.4351908563837372,1,2,1,0.4680568742401451,0.038410399418465364,1025.150146484375,-71,1024.0,-72,1025.0,-100,-1000
PDR,1.607920792054E12,31,14.325253064648141,0.6942564890267793,5.331165572500217,1,2,1,0.4185317386164814,-0.0066258174048509245,1025.177001953125,-68,1024.0,-73,1025.0,-100,-1000
PDR,1.607920792524E12,32,15.11288244175287,0.65,3.1855268257338936,1,2,1,0.4348347996997345,0.01378696353937749,1025.1943359375,-68,1024.0,-74,1025.0,-100,-1000
PDR,1.607920793096E12,33,18.120027267738692,0.7393571411305702,2.69369202866608,1,2,1,0.377488010860861,0.023003132336026143,1025.29833984375,-68,1024.0,-70,1025.0,-100,-1000
PDR,1.607920793625E12,34,15.897562168777837,0.7807234014676698,2.646407230559225,1,2,1,0.4616004475343561,0.08950381616970743,1025.226806640625,-67,1024.0,-70,1025.0,-100,-1000
PDR,1.607920794177E12,35,15.285894456522245,0.7304286724616394,1.6553870893986444,1,2,1,0.38681925223276525,0.06414886507944018,1025.197998046875,-66,1024.0,-68,1025.0,-100,-1000
